keys,word1,word2,Tweets
"""un tweet""",un,tweet, escribe un tweet diciendo  i need sugar daddy  y te llegan sjpowjdlks
"""un tweet""",un,tweet, has borrao un tweet tere
"""un tweet""",un,tweet,  un tweet con 16 likes? xd
"""un tweet""",un,tweet,m fantasmearon un tweet
"""un tweet""",un,tweet, imi place cum sub un tweet ne  certam  si sub altul suntem gen omgg gorgeous bestie 
"""un tweet""",un,tweet,un tweet attrape lightskin ! 
"""un tweet""",un,tweet,* pone un tweet sexual *  the gays inmediatamente  
"""un tweet""",un,tweet, kevsho me respondio un tweet 
"""un tweet""",un,tweet,como han estado todos hoy?aqui estamos esperando un tweet.   how’s everyone been today? here we’re just waiting patiently for a tweet. 
"""un tweet""",un,tweet,big project.. and i know that many more are coming!!! all the success in what is proposed it's the best team growing every day!!!excellent everything they propose and this year is yours!!! escribe un tweet sobre el proyecto y etiqueta  y 
"""un tweet""",un,tweet,me han dado fav a un tweet de hace 8 meses¿ how did u get there
"""un tweet""",un,tweet,no puedo creer que bad bunny no ha puesto ni un tweet sobre los reapers smh they're literally about to destroy the entire galaxy y el callao canceled
"""el look""",el,look, look i decided to bite the bullet
"""el look""",el,look,"   halo cheliteral  your el look so cute, jomblo ya? "
"""el look""",el,look,"   halo cheliteral  your el look so cute, jomblo ya? "
"""el look""",el,look," halo cheliteral  your el look so cute, jomblo ya? "
"""el look""",el,look, tal cual el look at this godforsaken mess that you made me aaaaa me hace trizas
"""el look""",el,look,aaaaaa el look de curvy 
"""el look""",el,look,   el look at the pic they got for george lord 
"""el look""",el,look,el look???! 
"""el look""",el,look,fairy tail cosplay destaca el look de lucy’s aquarius star dress 
"""el look""",el,look,  el look  el fucking look
"""el look""",el,look,el look de trinity menudo shoot
"""el look""",el,look, ¡el look! 🤩
"""el look""",el,look, el look at himmmmmmmm 
"""el look""",el,look,el look de oomf para el survivor all stars 
"""el look""",el,look,muriendo con el look de   that’s perfection 
"""el look""",el,look,el look de dovima tiene born this way vibes🥺🥰 
"""el look""",el,look,el look  
"""el look""",el,look," literally what happened ahahahah. my sister was in her shoes and she was like  oh wait, el look at these.  "
"""el look""",el,look,el look 
"""el look""",el,look,happy days  encuentra el look ideal con hasta 50% + 10% off en boutiques y  
"""el look""",el,look, look at the picture and you will have your answer pretty much  
"""el look""",el,look, el look skater
"""el look""",el,look, el oh el! look at that! i laughed! because that shit is funny. and sometimes jokes are off the cuff and not the example of your moral code or character...  see how that worked ? 
"""el look""",el,look,ahaaha el ohh el look whos that  
"""el look""",el,look,max and el look so cute now stop putting that shit on my tl
"""el look""",el,look,amo todo el look.   vtg 1970s high waisted wide leg palazzo pants 
"""el look""",el,look, 6 el look de crazy sexy cool [ # ||  ||  || ]
"""el look""",el,look,francisco cada que le cambian el look 🤤 my little baby boy   
"""el look""",el,look, 7. el look de knock [ # ||  ||  || ]
"""el look""",el,look, 2. el look on de switch on ufff  [ # ||  ||  || ]
"""el look""",el,look, 1*el look de one  [ # ||  ||  || ] 
"""el look""",el,look, 9. el look de when you call my name [ # ||  ||  || ]
"""el look""",el,look, 3. el look de all good  [ # ||  ||  || ]
"""el look""",el,look,aaaaaaa el look  un 100000000000 
"""el look""",el,look,me gusta el look que tiene se ve imponente  switch on is coming   [      ]
"""el look""",el,look, el look
"""el look""",el,look,"   el look abraham lincoln, deu haver influit"
"""el look""",el,look,  u and el look similar ish
"""el look""",el,look,girlfriend reveal el oh el look at them i love her so much     /pos 
"""el look""",el,look,   bts     amé el look de jungkook 
"""el look""",el,look,el look aaa   
"""el look""",el,look, genial el look de   en el especial blues brothers  
"""el look""",el,look, el look plssss
"""el look""",el,look, el look 
"""el look""",el,look, el look de amor... that's some scurry shit.
"""el look""",el,look,devi and el look so good yesss
"""el look""",el,look,amé el look   switch on is coming  [ |  |  | # | # |  ] 
"""el look""",el,look, con el look de bad idea [ # ||  ||   ||  ] 
"""el look""",el,look," me pido el look de you belong with me, nerd style ‍"
"""el look""",el,look, 1. el look de all yours [ # |  |  |  ] 
"""el look""",el,look, 10.- el look de all good [ # |  |  |  ]
"""el look""",el,look, 12. el look de bad idea [ # |  |  |  ]
"""el look""",el,look, 10. el look de confession ame [ # |  |  |  ]
"""el look""",el,look, 3. el look de all night [ # |  |  |  ]
"""el look""",el,look,el look 
"""el look""",el,look,  why does everyone hate el? look at this jealousy
"""el look""",el,look,   el look 
"""el look""",el,look, el look away
"""el look""",el,look, ame el look de j hope y jungkook
"""el look""",el,look,"wow, el look  "
"""el look""",el,look,[ weverse]  j-hope  created a new post   *foto de hobi con el look de ptd en jimmy fallon*
"""el look""",el,look,el look 
"""el look""",el,look,jeon jungkook  el look  
"""el look""",el,look,omgggg se antoja piratearle el look 
"""el look""",el,look,        atendeme el look   
"""el look""",el,look,"el look,,, "
"""el look""",el,look,el look de killer excuse me??? 
"""el look""",el,look,omggg miren el look   0 
"""el look""",el,look, ahhhh!!! amo el look de sanha!! hermosooo!!! switch on is coming [  || # ||   ||  ||  ]
"""el look""",el,look,"  nena, t'has canviat el look?"
"""el look""",el,look, look who is talking
"""el look""",el,look,"el look it crowd de tae, este hombre quiere matarme."
"""el look""",el,look,el look   
"""el look""",el,look,el look the eiza en i care a lot? top shelf 
"""el look""",el,look, el look
"""el look""",el,look,el look what i made omg
"""el look""",el,look, el  look that high waisted man he got femenine hips    
"""el look""",el,look, no… el look de pupi… that was a choice
"""el look""",el,look,el look de manga larga + shirt on top me tiene on a chokehold
"""el look""",el,look, el look the kaia &gt &gt &gt 
"""el look""",el,look,el look
"""el look""",el,look,"  not really when you include europa league and cup games, he always plays el.   look at starts in the premier league and it’ll paint a diff picture.  roughly same number of minutes as willian last season.   criminally underused."
"""el look""",el,look, el look pls omg kevin mooonnn agdjsywkdhdjwhwjdhs
"""que annoying""",que,annoying,bruh i feel like shit. que annoying ugh!
"""que annoying""",que,annoying,que annoying
"""que annoying""",que,annoying, huh que annoying los cabros
"""que annoying""",que,annoying,"i should stop sharing personal shit on twitter, qué annoying"
"""que annoying""",que,annoying,keshona and que annoying bitches always got excuses !
"""que annoying""",que,annoying, nena que annoying
"""que annoying""",que,annoying,que annoying lmao
"""chica gamer""",chica,gamer, chica gamer.
"""chica gamer""",chica,gamer, wow chica gamer
"""chica gamer""",chica,gamer, abi chica gamer 975 rp
"""chica gamer""",chica,gamer, chica gamer 
"""chica gamer""",chica,gamer,"-  i was invited to play this tabletop , so... like good gamer girl, i jump into the fight   me invitaron a jugar  y como buena chica gamer le entré a la pelea            - "
"""chica gamer""",chica,gamer, chica gamer 
"""chica gamer""",chica,gamer,chica gamer? 
"""chica gamer""",chica,gamer, chica gamer facha 
"""chica gamer""",chica,gamer,chica gamer? 
"""chica gamer""",chica,gamer, k cool  una chica gamer
"""chica gamer""",chica,gamer,chica gamer 
"""chica gamer""",chica,gamer,chica gamer 
"""chica gamer""",chica,gamer,zoy chica gamer  
"""chica gamer""",chica,gamer,chica gamer 
"""chica gamer""",chica,gamer, pog chica gamer
"""chica gamer""",chica,gamer, ahhh chica gamer 
"""chica gamer""",chica,gamer,chica gamer 
"""chica gamer""",chica,gamer, chica gamer de candy crush
"""chica gamer""",chica,gamer, chica gamer 🤙🤙
"""chica gamer""",chica,gamer, omg una chica gamer 
"""el weekend""",el,weekend,pensando el weekend de labor day  
"""el weekend""",el,weekend, para el weekend 
"""el weekend""",el,weekend,it hit me every time fe el weekend el3asr fe3lan ! 
"""el weekend""",el,weekend,se viene el weekend durovichhh
"""el weekend""",el,weekend,                   thanks isaac!! i hope everyone is having an awesome friday - viva el weekend!
"""el weekend""",el,weekend," enjoy you too, el weekend es para todos. 🥺"
"""el weekend""",el,weekend, malo el weekend
"""el weekend""",el,weekend, ya viene el weekend🤩
"""el weekend""",el,weekend,  harry styles.watermelon sugar un new classic que falta en el weekend de la radio.
"""el weekend""",el,weekend,  el weekend?
"""el weekend""",el,weekend,adan said if i get my car back this week nos vamos el weekend a nashville 🤍 yes yes yes  my favorite place ever
"""el weekend""",el,weekend, el weekend ya que no ande de weak ass bitch 🤡
"""el weekend""",el,weekend," 17 in dronfield derbyshire too . eso si, en el weekend llegaremos a los 26 degree celcius "
"""el weekend""",el,weekend,4 day work week   kicked off  bday szn with some jon pardi and some deer district shenanigans…aver pa donde nos lleva el weekend 🤡
"""que cool""",que,cool, aaaaaa que cool bb congrats🥺🥺🥺
"""que cool""",que,cool," oh ya, que cool"
"""que cool""",que,cool,  omg que cool
"""que cool""",que,cool,  omg que cool
"""que cool""",que,cool, que cool eres toby
"""que cool""",que,cool, omg que cool bu !
"""que cool""",que,cool, ooomg que cool bestie 
"""que cool""",que,cool, omg que cool
"""que cool""",que,cool, nina omg!! que cool!!
"""que cool""",que,cool, oo que cool
"""que cool""",que,cool, omg que cool!!
"""que cool""",que,cool, hey que cool! 
"""que cool""",que,cool, uuuuu que cool
"""que cool""",que,cool,  waaa! que cool min 🥺  
"""que cool""",que,cool, aayy que cool 
"""que cool""",que,cool, wow que cool
"""que cool""",que,cool," noooo omg que cool, pasa user jsdkjlas"
"""que cool""",que,cool, que cool se ve sonic
"""que cool""",que,cool,que cool  ?   blackpink paved their own way     
"""que cool""",que,cool, omg que cool
"""que cool""",que,cool, omg que cool basta
"""que cool""",que,cool," hey, que cool"
"""que cool""",que,cool, omg que cool &lt 3
"""que cool""",que,cool, omg que cool
"""que cool""",que,cool, a okeee que cool
"""que cool""",que,cool, omg que cool
"""que cool""",que,cool, omgg que cool
"""que cool""",que,cool,  aaah jaja lol que cool   blackpink paved their own way   
"""que cool""",que,cool, wow que cool 
"""que cool""",que,cool, que cool omygood  ∀ 
"""que cool""",que,cool,  uuuuy que cool me das ?   blackpink paved their own way   
"""que cool""",que,cool, aayyy que cool!!!
"""que cool""",que,cool,  wow que cool.
"""que cool""",que,cool,"oh hey, i can announce this now, i'm gonna be speaking at the aha conference this weekend! i'm gonna be co-hosting a discussion on latino/a/x/e secularism in the united states, with the other co-chair of the latinx humanist alliance, anthony cruz. que cool!"
"""que cool""",que,cool,¡checkeen que cool!     jerry lee lewis -whole lotta shakin going on  
"""que cool""",que,cool," awesome, que cool, i really liked it"
"""que cool""",que,cool," omgg que cool, suerte &lt 33"
"""que cool""",que,cool,que cool hacer streams
"""que cool""",que,cool," omg, que cool"
"""que cool""",que,cool, wey que cool
"""que cool""",que,cool,que cool fue volver a ver freaky friday. 🤧
"""que cool""",que,cool, wow que cool muti las tortugas son lindas   fave kmmunityph event  e-fan meet by stray kids      #
